_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,fulfilment,pledge,vagueness,orig__golden,country,date,document,fulfilment_gold,fulfilment_gold_reason,head,length,ntoken,pledge_broken,pledge_core,pledge_dummy_gold,pledge_dummy_gold_reason,pledge_gold,pledge_kept,pledge_proxy,pledgepledge,pledgepromise,pub,sampl_id_sent,section,sentence,sentence_id,sentence_post,sentence_pre,text_id,type_sentence,vagueness_gold,vagueness_gold_reason
1824800697,7/23/2018 06:17:15,false,3887188729,,7/23/2018 06:14:27,false,elite,0.9,44076036,CAN,ON,London,expected broken,1,vague,,Australia,2007-11-15,text253.28,,,Rudd assails 'reckless' PM; Rhetoric up and spending down as Labor leader bids for power,808,34,0,2,,,,0,0,1,1,"The Age (Melbourne, Australia)",,NEWS; Pg. 1,"Mr Howard, visiting Townsville in north Queensland, said Mr Rudd had no plan to keep the economy strong and accused him of trying to pretend yesterday's promises were the total of Labor's spending pledges.",," ""This is an insult to the Australian people,"" Mr Howard said."," He said he wanted to be "" a prime minister for all Australians"" and that the values he brought to leadership were the values instilled in him by his family, which were also Labor values.",Australia 49856,Possibly pledge,,
1824800697,7/23/2018 10:23:13,false,3887566378,,7/23/2018 10:21:13,false,instagc,0.9,18960682,GBR,C9,Carlisle,ongoing,1,vague,,Australia,2007-11-15,text253.28,,,Rudd assails 'reckless' PM; Rhetoric up and spending down as Labor leader bids for power,808,34,0,2,,,,0,0,1,1,"The Age (Melbourne, Australia)",,NEWS; Pg. 1,"Mr Howard, visiting Townsville in north Queensland, said Mr Rudd had no plan to keep the economy strong and accused him of trying to pretend yesterday's promises were the total of Labor's spending pledges.",," ""This is an insult to the Australian people,"" Mr Howard said."," He said he wanted to be "" a prime minister for all Australians"" and that the values he brought to leadership were the values instilled in him by his family, which were also Labor values.",Australia 49856,Possibly pledge,,
1824800697,7/23/2018 15:32:25,false,3888136704,,7/23/2018 15:30:40,false,bitcoinget,0.8,43641877,USA,NY,New York,general statement,1,vague,,Australia,2007-11-15,text253.28,,,Rudd assails 'reckless' PM; Rhetoric up and spending down as Labor leader bids for power,808,34,0,2,,,,0,0,1,1,"The Age (Melbourne, Australia)",,NEWS; Pg. 1,"Mr Howard, visiting Townsville in north Queensland, said Mr Rudd had no plan to keep the economy strong and accused him of trying to pretend yesterday's promises were the total of Labor's spending pledges.",," ""This is an insult to the Australian people,"" Mr Howard said."," He said he wanted to be "" a prime minister for all Australians"" and that the values he brought to leadership were the values instilled in him by his family, which were also Labor values.",Australia 49856,Possibly pledge,,
1824800698,7/23/2018 06:09:51,false,3887181229,,7/23/2018 06:04:52,false,elite,0.9,44076036,CAN,ON,London,general statement,1,very vague,,Australia,2014-12-06,text256.7,,,Cabinet's new age worry,570,18,1,2,,,,0,0,0,1,Herald Sun (Australia),,LETTERS; Pg. 60,"Even grade 2 kids understood it was due to a change of circumstance, and not a broken promise.",," Barry McArthur, Wangaratta  Upper House at work WITH regard to your editorial (""Gaining the upper hand"", Dec 4), and Shaun Carney's column (""Bolte's Victoria no more than a distant memory"", Opinion), I am glad that the micro parties will hold the balance of power in the Legislative Council of Victoria.", If it happened to be pouring rain on Friday the game was cancelled.,Australia 13620,Possibly pledge,,
1824800698,7/23/2018 06:56:13,false,3887229093,,7/23/2018 06:46:03,false,instagc,0.9,26227540,USA,CA,San Francisco,broken,1,vague,,Australia,2014-12-06,text256.7,,,Cabinet's new age worry,570,18,1,2,,,,0,0,0,1,Herald Sun (Australia),,LETTERS; Pg. 60,"Even grade 2 kids understood it was due to a change of circumstance, and not a broken promise.",," Barry McArthur, Wangaratta  Upper House at work WITH regard to your editorial (""Gaining the upper hand"", Dec 4), and Shaun Carney's column (""Bolte's Victoria no more than a distant memory"", Opinion), I am glad that the micro parties will hold the balance of power in the Legislative Council of Victoria.", If it happened to be pouring rain on Friday the game was cancelled.,Australia 13620,Possibly pledge,,
1824800698,7/23/2018 10:17:33,false,3887554479,,7/23/2018 10:13:42,false,instagc,0.9,18960682,GBR,C9,Carlisle,,0,,,Australia,2014-12-06,text256.7,,,Cabinet's new age worry,570,18,1,2,,,,0,0,0,1,Herald Sun (Australia),,LETTERS; Pg. 60,"Even grade 2 kids understood it was due to a change of circumstance, and not a broken promise.",," Barry McArthur, Wangaratta  Upper House at work WITH regard to your editorial (""Gaining the upper hand"", Dec 4), and Shaun Carney's column (""Bolte's Victoria no more than a distant memory"", Opinion), I am glad that the micro parties will hold the balance of power in the Legislative Council of Victoria.", If it happened to be pouring rain on Friday the game was cancelled.,Australia 13620,Possibly pledge,,
1824800699,7/23/2018 06:17:15,false,3887188726,,7/23/2018 06:14:27,false,elite,0.9,44076036,CAN,ON,London,ongoing,1,very precise,,Australia,2002-07-15,text289.9,,,Lees's high profile cruels leader's pitch,1061,44,1,2,,,,0,0,1,0,The Australian,,FEATURES; Pg. 11,"With debate raging over Lees's continued push for the Democrats to consider the full privatisation of Telstra, Stott Despoja asked her colleagues whether anybody planned to break their written pledge, made at the time of the last election, to keep Telstra in public ownership.",,  Everybody agreed to keep to the pledge.,  Last Friday Stott Despoja organised a regular partyroom phone hook-up.,Australia 5072,Possibly pledge,,
1824800699,7/23/2018 10:23:13,false,3887566388,,7/23/2018 10:21:13,false,instagc,0.9,18960682,GBR,C9,Carlisle,ongoing,1,precise,,Australia,2002-07-15,text289.9,,,Lees's high profile cruels leader's pitch,1061,44,1,2,,,,0,0,1,0,The Australian,,FEATURES; Pg. 11,"With debate raging over Lees's continued push for the Democrats to consider the full privatisation of Telstra, Stott Despoja asked her colleagues whether anybody planned to break their written pledge, made at the time of the last election, to keep Telstra in public ownership.",,  Everybody agreed to keep to the pledge.,  Last Friday Stott Despoja organised a regular partyroom phone hook-up.,Australia 5072,Possibly pledge,,
1824800699,7/23/2018 15:32:25,false,3888136722,,7/23/2018 15:30:40,false,bitcoinget,0.8,43641877,USA,NY,New York,general statement,1,precise,,Australia,2002-07-15,text289.9,,,Lees's high profile cruels leader's pitch,1061,44,1,2,,,,0,0,1,0,The Australian,,FEATURES; Pg. 11,"With debate raging over Lees's continued push for the Democrats to consider the full privatisation of Telstra, Stott Despoja asked her colleagues whether anybody planned to break their written pledge, made at the time of the last election, to keep Telstra in public ownership.",,  Everybody agreed to keep to the pledge.,  Last Friday Stott Despoja organised a regular partyroom phone hook-up.,Australia 5072,Possibly pledge,,
1824800700,7/23/2018 05:59:43,false,3887171349,,7/23/2018 05:56:32,false,instagc,0.85,20225558,GBR,E6,Cirencester,expected fulfilled,1,precise,,Australia,1999-09-11,text291.57,,,SHATTERED MYTHS,2146,21,0,2,,,,0,0,1,1,The Weekend Australian,,FEATURES; Pg. 25,Australia has promised to lead the UN force; it has pledged its own troops; it is lobbying other nations to contribute.,,But it wants a bigger US effort.,  Howard knows this.,Australia 3323,Possibly pledge,,
1824800700,7/23/2018 06:00:42,false,3887172393,,7/23/2018 05:58:21,false,elite,0.9,44076036,CAN,ON,London,ongoing,1,precise,,Australia,1999-09-11,text291.57,,,SHATTERED MYTHS,2146,21,0,2,,,,0,0,1,1,The Weekend Australian,,FEATURES; Pg. 25,Australia has promised to lead the UN force; it has pledged its own troops; it is lobbying other nations to contribute.,,But it wants a bigger US effort.,  Howard knows this.,Australia 3323,Possibly pledge,,
1824800700,7/23/2018 06:44:26,false,3887215556,,7/23/2018 06:40:29,false,instagc,0.9,26227540,USA,CA,San Francisco,fulfilled,1,precise,,Australia,1999-09-11,text291.57,,,SHATTERED MYTHS,2146,21,0,2,,,,0,0,1,1,The Weekend Australian,,FEATURES; Pg. 25,Australia has promised to lead the UN force; it has pledged its own troops; it is lobbying other nations to contribute.,,But it wants a bigger US effort.,  Howard knows this.,Australia 3323,Possibly pledge,,
1824800700,7/23/2018 10:11:41,false,3887541230,,7/23/2018 10:09:54,false,instagc,0.9,18960682,GBR,C9,Carlisle,ongoing,1,precise,,Australia,1999-09-11,text291.57,,,SHATTERED MYTHS,2146,21,0,2,,,,0,0,1,1,The Weekend Australian,,FEATURES; Pg. 25,Australia has promised to lead the UN force; it has pledged its own troops; it is lobbying other nations to contribute.,,But it wants a bigger US effort.,  Howard knows this.,Australia 3323,Possibly pledge,,
1824800701,7/23/2018 06:09:51,false,3887181235,,7/23/2018 06:04:52,false,elite,0.9,44076036,CAN,ON,London,,0,,,Australia,1993-06-13,text296.7,,,State ALP teeters on the brink of uncivil war,438,41,1,2,,,,0,1,1,0,"Sunday Age (Melbourne, Australia)",,NEWS; Pg. 5," The talks over the next two days will be aimed at negotiating a deal between the Socialist Left and the rebel left-wing Pledge group, which broke away from the Left and formed an alliance with Labor Unity about two years ago.",, A meeting between union leaders of both the Pledge and Socialist Left factions late on Friday voted to ban any agreements between Left leaders and Labor Unity before the state conference.," Ms Beacham has told `The Sunday Age' that she will not step down, although Labor Unity has vowed to sack her through the party's administrative committee _ which will be elected at the conference this weekend.",Australia 43590,Possibly pledge,,
1824800701,7/23/2018 06:56:13,false,3887229096,,7/23/2018 06:46:03,false,instagc,0.9,26227540,USA,CA,San Francisco,,0,,,Australia,1993-06-13,text296.7,,,State ALP teeters on the brink of uncivil war,438,41,1,2,,,,0,1,1,0,"Sunday Age (Melbourne, Australia)",,NEWS; Pg. 5," The talks over the next two days will be aimed at negotiating a deal between the Socialist Left and the rebel left-wing Pledge group, which broke away from the Left and formed an alliance with Labor Unity about two years ago.",, A meeting between union leaders of both the Pledge and Socialist Left factions late on Friday voted to ban any agreements between Left leaders and Labor Unity before the state conference.," Ms Beacham has told `The Sunday Age' that she will not step down, although Labor Unity has vowed to sack her through the party's administrative committee _ which will be elected at the conference this weekend.",Australia 43590,Possibly pledge,,
1824800701,7/23/2018 10:17:33,false,3887554482,,7/23/2018 10:13:42,false,instagc,0.9,18960682,GBR,C9,Carlisle,,0,,,Australia,1993-06-13,text296.7,,,State ALP teeters on the brink of uncivil war,438,41,1,2,,,,0,1,1,0,"Sunday Age (Melbourne, Australia)",,NEWS; Pg. 5," The talks over the next two days will be aimed at negotiating a deal between the Socialist Left and the rebel left-wing Pledge group, which broke away from the Left and formed an alliance with Labor Unity about two years ago.",, A meeting between union leaders of both the Pledge and Socialist Left factions late on Friday voted to ban any agreements between Left leaders and Labor Unity before the state conference.," Ms Beacham has told `The Sunday Age' that she will not step down, although Labor Unity has vowed to sack her through the party's administrative committee _ which will be elected at the conference this weekend.",Australia 43590,Possibly pledge,,
1824800702,7/23/2018 05:59:43,false,3887171352,,7/23/2018 05:56:32,false,instagc,0.85,20225558,GBR,E6,Cirencester,,0,,,Australia,2010-08-30,text297.9,,,Abbott needs fingers off the Tigger trigger; COMMENT & DEBATE,845,51,0,2,,,,0,1,0,2,"The Age (Melbourne, Australia)",,NEWS; Opinion; Pg. 11,"""I can't promise that everyone is going to agree with everything I say and do and I can't promise that I will never make a mistake, but I'll have a cabinet, a staff, a party room, a Parliament, a judiciary and a media to keep me on the straight and narrow.",,"So I'm sure they'll manage one way or another,"" he told The Age.",Abbott himself has given mixed messages.,Australia 51163,Possibly pledge,,
1824800702,7/23/2018 06:00:42,false,3887172405,,7/23/2018 05:58:21,false,elite,0.9,44076036,CAN,ON,London,general statement,1,vague,,Australia,2010-08-30,text297.9,,,Abbott needs fingers off the Tigger trigger; COMMENT & DEBATE,845,51,0,2,,,,0,1,0,2,"The Age (Melbourne, Australia)",,NEWS; Opinion; Pg. 11,"""I can't promise that everyone is going to agree with everything I say and do and I can't promise that I will never make a mistake, but I'll have a cabinet, a staff, a party room, a Parliament, a judiciary and a media to keep me on the straight and narrow.",,"So I'm sure they'll manage one way or another,"" he told The Age.",Abbott himself has given mixed messages.,Australia 51163,Possibly pledge,,
1824800702,7/23/2018 06:44:26,false,3887215557,,7/23/2018 06:40:29,false,instagc,0.9,26227540,USA,CA,San Francisco,,0,,,Australia,2010-08-30,text297.9,,,Abbott needs fingers off the Tigger trigger; COMMENT & DEBATE,845,51,0,2,,,,0,1,0,2,"The Age (Melbourne, Australia)",,NEWS; Opinion; Pg. 11,"""I can't promise that everyone is going to agree with everything I say and do and I can't promise that I will never make a mistake, but I'll have a cabinet, a staff, a party room, a Parliament, a judiciary and a media to keep me on the straight and narrow.",,"So I'm sure they'll manage one way or another,"" he told The Age.",Abbott himself has given mixed messages.,Australia 51163,Possibly pledge,,
1824800702,7/23/2018 10:11:41,false,3887541221,,7/23/2018 10:09:54,false,instagc,0.9,18960682,GBR,C9,Carlisle,,0,,,Australia,2010-08-30,text297.9,,,Abbott needs fingers off the Tigger trigger; COMMENT & DEBATE,845,51,0,2,,,,0,1,0,2,"The Age (Melbourne, Australia)",,NEWS; Opinion; Pg. 11,"""I can't promise that everyone is going to agree with everything I say and do and I can't promise that I will never make a mistake, but I'll have a cabinet, a staff, a party room, a Parliament, a judiciary and a media to keep me on the straight and narrow.",,"So I'm sure they'll manage one way or another,"" he told The Age.",Abbott himself has given mixed messages.,Australia 51163,Possibly pledge,,
1824800703,7/22/2018 20:30:26,false,3886542974,,7/22/2018 20:26:17,false,elite,0.9,44549002,USA,,,,0,,,Australia,2003-06-22,text322.6,,,Out there,1235,19,2,2,,,,0,0,0,0,"The Sunday Telegraph (Sydney, Australia)",,FEATURES-COLUMN- SOCIAL PAGESEXPRESS; Pg. 138,"  The accident left his then-girlfriend, Nicole Simmonds in hospital with two broken arms, a broken leg and facial injuries.",,"  Two years later Heidenreich was sentenced in Waverley Local Court to weekend detention after being charged with being under the influence of alcohol, cocaine and speed while driving.",  But his dream life came to an end after he crashed a four-wheel-drive in Vaucluse while under the influence of drugs and alcohol in 1996.,Australia 37889,Possibly pledge,,
1824800703,7/23/2018 04:00:27,false,3887053679,,7/23/2018 03:58:58,false,elite,0.9,44314348,USA,VA,Callaway,,0,,,Australia,2003-06-22,text322.6,,,Out there,1235,19,2,2,,,,0,0,0,0,"The Sunday Telegraph (Sydney, Australia)",,FEATURES-COLUMN- SOCIAL PAGESEXPRESS; Pg. 138,"  The accident left his then-girlfriend, Nicole Simmonds in hospital with two broken arms, a broken leg and facial injuries.",,"  Two years later Heidenreich was sentenced in Waverley Local Court to weekend detention after being charged with being under the influence of alcohol, cocaine and speed while driving.",  But his dream life came to an end after he crashed a four-wheel-drive in Vaucluse while under the influence of drugs and alcohol in 1996.,Australia 37889,Possibly pledge,,
1824800703,7/23/2018 05:19:36,false,3887132046,,7/23/2018 05:18:10,false,instagc,0.9,29289135,CAN,QC,Brossard,,0,,,Australia,2003-06-22,text322.6,,,Out there,1235,19,2,2,,,,0,0,0,0,"The Sunday Telegraph (Sydney, Australia)",,FEATURES-COLUMN- SOCIAL PAGESEXPRESS; Pg. 138,"  The accident left his then-girlfriend, Nicole Simmonds in hospital with two broken arms, a broken leg and facial injuries.",,"  Two years later Heidenreich was sentenced in Waverley Local Court to weekend detention after being charged with being under the influence of alcohol, cocaine and speed while driving.",  But his dream life came to an end after he crashed a four-wheel-drive in Vaucluse while under the influence of drugs and alcohol in 1996.,Australia 37889,Possibly pledge,,
1824800704,7/23/2018 06:12:01,false,3887183648,,7/23/2018 06:09:53,false,elite,0.9,44076036,CAN,ON,London,ongoing,1,precise,,Australia,2001-11-04,text328.10,,,Transport a sure winner,576,21,0,2,,,,0,0,2,0,"Sunday Herald Sun (Melbourne, Australia)",,NEWS; Pg. 18,"  The Coalition first pledged money for the Pakenham bypass three years ago, but the Victorian Government had not matched the pledge.",,The Coalition was increasing its commitment.,"  ""It's finally time to bring this project into construction.""",Australia 4827,Possibly pledge,,
1824800704,7/23/2018 07:03:07,false,3887237016,,7/23/2018 06:56:15,false,instagc,0.9,26227540,USA,CA,San Francisco,ongoing,1,precise,,Australia,2001-11-04,text328.10,,,Transport a sure winner,576,21,0,2,,,,0,0,2,0,"Sunday Herald Sun (Melbourne, Australia)",,NEWS; Pg. 18,"  The Coalition first pledged money for the Pakenham bypass three years ago, but the Victorian Government had not matched the pledge.",,The Coalition was increasing its commitment.,"  ""It's finally time to bring this project into construction.""",Australia 4827,Possibly pledge,,
1824800704,7/23/2018 10:19:50,false,3887559466,,7/23/2018 10:17:35,false,instagc,0.9,18960682,GBR,C9,Carlisle,broken,1,precise,,Australia,2001-11-04,text328.10,,,Transport a sure winner,576,21,0,2,,,,0,0,2,0,"Sunday Herald Sun (Melbourne, Australia)",,NEWS; Pg. 18,"  The Coalition first pledged money for the Pakenham bypass three years ago, but the Victorian Government had not matched the pledge.",,The Coalition was increasing its commitment.,"  ""It's finally time to bring this project into construction.""",Australia 4827,Possibly pledge,,
1824800705,7/22/2018 19:12:11,false,3886433341,,7/22/2018 19:05:06,false,elite,0.9,44549002,USA,,,broken,1,precise,,Australia,2010-08-15,text348.14,,,My call: Tony to win --- ELECTION 2010,819,34,0,2,,,,0,0,0,2,Sunday Telegraph (Australia),,FEATURES; Pg. 107,The cynical reaction to Julia Gillard's promise of a $2.1 billion western Sydney rail link -- something State Labor has promised for years and never delivered -- showed how hot under the collar the voters are.,,The pivotal role of the NSW Right in knifing Rudd for Gillard -- based on the roaring success of the Morris Iemma-Nathan Rees-Kristina Keneally model -- has galvanised the voter view that these people see power as their own personal plaything.,"The Penrith result reflected a deep-seated malaise with the Labor brand in the most populous state, and suggests that Labor's improbable victory at the 2007 NSW election, massively aided by a woeful Opposition campaign, has created a sense of pent-up fury which is ready to explode.",Australia 40758,Possibly pledge,,
1824800705,7/23/2018 03:16:44,false,3886983641,,7/23/2018 03:13:19,false,instagc,0.9,29289135,CAN,QC,Brossard,broken,1,very precise,,Australia,2010-08-15,text348.14,,,My call: Tony to win --- ELECTION 2010,819,34,0,2,,,,0,0,0,2,Sunday Telegraph (Australia),,FEATURES; Pg. 107,The cynical reaction to Julia Gillard's promise of a $2.1 billion western Sydney rail link -- something State Labor has promised for years and never delivered -- showed how hot under the collar the voters are.,,The pivotal role of the NSW Right in knifing Rudd for Gillard -- based on the roaring success of the Morris Iemma-Nathan Rees-Kristina Keneally model -- has galvanised the voter view that these people see power as their own personal plaything.,"The Penrith result reflected a deep-seated malaise with the Labor brand in the most populous state, and suggests that Labor's improbable victory at the 2007 NSW election, massively aided by a woeful Opposition campaign, has created a sense of pent-up fury which is ready to explode.",Australia 40758,Possibly pledge,,
1824800705,7/23/2018 03:28:17,false,3886996435,,7/23/2018 03:25:48,false,elite,0.9,44314348,USA,NJ,Jersey City,broken,1,precise,,Australia,2010-08-15,text348.14,,,My call: Tony to win --- ELECTION 2010,819,34,0,2,,,,0,0,0,2,Sunday Telegraph (Australia),,FEATURES; Pg. 107,The cynical reaction to Julia Gillard's promise of a $2.1 billion western Sydney rail link -- something State Labor has promised for years and never delivered -- showed how hot under the collar the voters are.,,The pivotal role of the NSW Right in knifing Rudd for Gillard -- based on the roaring success of the Morris Iemma-Nathan Rees-Kristina Keneally model -- has galvanised the voter view that these people see power as their own personal plaything.,"The Penrith result reflected a deep-seated malaise with the Labor brand in the most populous state, and suggests that Labor's improbable victory at the 2007 NSW election, massively aided by a woeful Opposition campaign, has created a sense of pent-up fury which is ready to explode.",Australia 40758,Possibly pledge,,
1824800706,7/22/2018 20:13:15,false,3886519674,,7/22/2018 20:07:16,false,elite,0.9,44549002,USA,,,ongoing,1,vague,,Australia,2012-04-21,text362.8,,,Marketing in Smith sights,329,45,0,2,,,,0,0,1,1,The Courier Mail (Australia),,NEWS; Pg. 19, His plans come after Mr Smith pledged not to cut staff to pay for his promises and sparked an instant rebuke from Lord Mayor Cr Graham Quirk who leapt to the defence of the marketing organisation set up by former ALP Lord Mayor Jim Soorley.,, He said council gave Brisbane Marketing about $5 million a year in ratepayer funds.," Mr Smith said he would also scrap council's future fund, the City of Brisbane Investment Corporation, and use the funds to pay down debt, cut political staffers by 30 per and scale back council's Living in Brisbane brochure.",Australia 41446,Possibly pledge,,
1824800706,7/23/2018 03:35:55,false,3887007435,,7/23/2018 03:32:39,false,instagc,0.9,29289135,CAN,QC,Brossard,broken,1,vague,,Australia,2012-04-21,text362.8,,,Marketing in Smith sights,329,45,0,2,,,,0,0,1,1,The Courier Mail (Australia),,NEWS; Pg. 19, His plans come after Mr Smith pledged not to cut staff to pay for his promises and sparked an instant rebuke from Lord Mayor Cr Graham Quirk who leapt to the defence of the marketing organisation set up by former ALP Lord Mayor Jim Soorley.,, He said council gave Brisbane Marketing about $5 million a year in ratepayer funds.," Mr Smith said he would also scrap council's future fund, the City of Brisbane Investment Corporation, and use the funds to pay down debt, cut political staffers by 30 per and scale back council's Living in Brisbane brochure.",Australia 41446,Possibly pledge,,
1824800706,7/23/2018 03:55:26,false,3887046571,,7/23/2018 03:53:41,false,elite,0.9,44314348,USA,VA,Callaway,ongoing,1,precise,,Australia,2012-04-21,text362.8,,,Marketing in Smith sights,329,45,0,2,,,,0,0,1,1,The Courier Mail (Australia),,NEWS; Pg. 19, His plans come after Mr Smith pledged not to cut staff to pay for his promises and sparked an instant rebuke from Lord Mayor Cr Graham Quirk who leapt to the defence of the marketing organisation set up by former ALP Lord Mayor Jim Soorley.,, He said council gave Brisbane Marketing about $5 million a year in ratepayer funds.," Mr Smith said he would also scrap council's future fund, the City of Brisbane Investment Corporation, and use the funds to pay down debt, cut political staffers by 30 per and scale back council's Living in Brisbane brochure.",Australia 41446,Possibly pledge,,
1824800707,7/22/2018 20:37:41,false,3886552698,,7/22/2018 20:34:29,false,elite,0.9,44549002,USA,,,broken,1,vague,,Australia,2009-06-17,text378.44,,,TALKING POINT,1585,37,0,2,,,,0,0,0,2,The Courier Mail (Australia),,FEATURES; Pg. 26," Without Costello, Howard would be remembered for WorkChoices (and what a great policy success that was), the concept of non-core promises (for example, the GST he promised us we would never have) and the children overboard fiasco.",,Precious little else.," The overwhelming majority of the Howard government's positive achievements were economic, hence attributable to Costello.",Australia 40267,Possibly pledge,,
1824800707,7/23/2018 04:03:54,false,3887057788,,7/23/2018 04:02:14,false,elite,0.9,44314348,USA,VA,Callaway,general statement,1,precise,,Australia,2009-06-17,text378.44,,,TALKING POINT,1585,37,0,2,,,,0,0,0,2,The Courier Mail (Australia),,FEATURES; Pg. 26," Without Costello, Howard would be remembered for WorkChoices (and what a great policy success that was), the concept of non-core promises (for example, the GST he promised us we would never have) and the children overboard fiasco.",,Precious little else.," The overwhelming majority of the Howard government's positive achievements were economic, hence attributable to Costello.",Australia 40267,Possibly pledge,,
1824800707,7/23/2018 05:25:18,false,3887137657,,7/23/2018 05:21:41,false,instagc,0.9,29289135,CAN,QC,Brossard,broken,1,precise,,Australia,2009-06-17,text378.44,,,TALKING POINT,1585,37,0,2,,,,0,0,0,2,The Courier Mail (Australia),,FEATURES; Pg. 26," Without Costello, Howard would be remembered for WorkChoices (and what a great policy success that was), the concept of non-core promises (for example, the GST he promised us we would never have) and the children overboard fiasco.",,Precious little else.," The overwhelming majority of the Howard government's positive achievements were economic, hence attributable to Costello.",Australia 40267,Possibly pledge,,
1824800708,7/22/2018 20:06:46,false,3886511120,,7/22/2018 19:53:41,false,elite,0.9,44549002,USA,,,broken,1,very vague,,Australia,1996-09-27,text419.18,,,TIME FOR MAJOR POLITICAL SURGERY,1434,27,1,2,,,,0,0,0,1,"Courier Mail (Queensland, Australia)",,PERSPECTIVES; Pg. 13," And so, to the usual chorus of approval  from the economic cheer squad, John Howard's first Budget was a  chronicle of broken promises and major spending cuts.",," This brings us to the last stage of the ritual, the next two years,  during which time, so the theory goes, Australians will be so impressed  and relieved that the Coalition has """"solved"" the manufactured  economic crisis, that they will re-elect it."," Thus, the fiscal intellectual and psychological groundwork is man-  ipulated for a Budget which must """"take the tough decisions"".",Australia 35152,Possibly pledge,,
1824800708,7/23/2018 03:32:36,false,3887002462,,7/23/2018 03:29:35,false,instagc,0.9,29289135,CAN,QC,Brossard,broken,1,vague,,Australia,1996-09-27,text419.18,,,TIME FOR MAJOR POLITICAL SURGERY,1434,27,1,2,,,,0,0,0,1,"Courier Mail (Queensland, Australia)",,PERSPECTIVES; Pg. 13," And so, to the usual chorus of approval  from the economic cheer squad, John Howard's first Budget was a  chronicle of broken promises and major spending cuts.",," This brings us to the last stage of the ritual, the next two years,  during which time, so the theory goes, Australians will be so impressed  and relieved that the Coalition has """"solved"" the manufactured  economic crisis, that they will re-elect it."," Thus, the fiscal intellectual and psychological groundwork is man-  ipulated for a Budget which must """"take the tough decisions"".",Australia 35152,Possibly pledge,,
1824800708,7/23/2018 03:53:34,false,3887042342,,7/23/2018 03:52:22,false,elite,0.9,44314348,USA,VA,Callaway,broken,1,vague,,Australia,1996-09-27,text419.18,,,TIME FOR MAJOR POLITICAL SURGERY,1434,27,1,2,,,,0,0,0,1,"Courier Mail (Queensland, Australia)",,PERSPECTIVES; Pg. 13," And so, to the usual chorus of approval  from the economic cheer squad, John Howard's first Budget was a  chronicle of broken promises and major spending cuts.",," This brings us to the last stage of the ritual, the next two years,  during which time, so the theory goes, Australians will be so impressed  and relieved that the Coalition has """"solved"" the manufactured  economic crisis, that they will re-elect it."," Thus, the fiscal intellectual and psychological groundwork is man-  ipulated for a Budget which must """"take the tough decisions"".",Australia 35152,Possibly pledge,,
1824800709,7/23/2018 06:20:33,false,3887191983,,7/23/2018 06:18:21,false,elite,0.9,44076036,CAN,ON,London,ongoing,1,vague,,Australia,2006-05-19,text430.35,,,Letters & emails,2144,19,0,2,,,,0,0,0,2,"The Age (Melbourne, Australia)",,NEWS; Letters; Pg. 14," M. Knight, Malvern East  Promises, promises  IS THERE any point debating the merits of Steve Bracks' new transport plan?",,His Government has already had seven years in office and nothing has changed in public transport or roads., The Opposition has the opportunity to chart a truly visionary path.,Australia 48655,Possibly pledge,,
1824800709,7/23/2018 10:26:25,false,3887572717,,7/23/2018 10:24:39,false,instagc,0.9,18960682,GBR,C9,Carlisle,,0,,,Australia,2006-05-19,text430.35,,,Letters & emails,2144,19,0,2,,,,0,0,0,2,"The Age (Melbourne, Australia)",,NEWS; Letters; Pg. 14," M. Knight, Malvern East  Promises, promises  IS THERE any point debating the merits of Steve Bracks' new transport plan?",,His Government has already had seven years in office and nothing has changed in public transport or roads., The Opposition has the opportunity to chart a truly visionary path.,Australia 48655,Possibly pledge,,
1824800709,7/23/2018 15:38:06,false,3888152165,,7/23/2018 15:36:35,false,bitcoinget,0.8,43641877,USA,NY,New York,,0,,,Australia,2006-05-19,text430.35,,,Letters & emails,2144,19,0,2,,,,0,0,0,2,"The Age (Melbourne, Australia)",,NEWS; Letters; Pg. 14," M. Knight, Malvern East  Promises, promises  IS THERE any point debating the merits of Steve Bracks' new transport plan?",,His Government has already had seven years in office and nothing has changed in public transport or roads., The Opposition has the opportunity to chart a truly visionary path.,Australia 48655,Possibly pledge,,
